"Kod";"Nazwa";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2010..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2011..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2012..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2013..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2014..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2015..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2016..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2017..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2018..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2019..z³."
1206113;"Skawina (3)";10818,38;21766,15;7750;299348,76;1225686,51;1155274,21;678283,92;82840,07;551743,1;417043,27
1206123;"S³omniki (3)";0;0;0;0;0;0;0;0;0;0
1206132;"Su³oszowa (2)";2649798,51;0;0;0;0;0;0;0;112500;0
1206143;"Œwi¹tniki Górne (3)";0;0;0;0;0;0;0;0;0;0
1206152;"Wielka Wieœ (2)";0;0;0;0;0;0;0;0;0;0
1206162;"Zabierzów (2)";0;1e+05;19740;0;0;0;454316,59;1153573,01;2118114,04;561374,23
1206172;"Zielonki (2)";0;0;0;0;0;0;0;0;0;0
1207011;"Limanowa (1)";0;542327;0;93038,47;3853996,66;4968442,52;2624171,03;1061182,5;2759691,2;1283391,66
1207021;"Mszana Dolna (1)";2196,42;39900;196700;267130,83;208089,98;324772,86;154060,13;0;0,06;0
1207032;"Dobra (2)";0;698177,21;388353,53;1427029,25;2458012,54;3830124,76;168343,76;106000;173700;159955
1207042;"Jod³ownik (2)";0;575385,26;1925812,22;0;0;950194,23;0;0;43000;0
1207052;"Kamienica (2)";0;2341091;385200;711055,95;1979763,31;3440690,57;150890,97;0;0;0
1207062;"Laskowa (2)";272977;145153;149280;1248397,66;0;1259727,06;0;1e+05;0;0
1207072;"Limanowa (2)";0;1332908,79;3569384,31;1069027,2;428437,27;1023470;0;0;0;0
1207082;"£ukowica (2)";37500;520022;168432,14;876681;3483978;530991;0;0;0;0
1207092;"Mszana Dolna (2)";20000;743083,4;3092323,2;648405,74;2854396,57;2800558,39;529827,93;70895,24;99150;117129,8
1207102;"NiedŸwiedŸ (2)";341178;2137776,5;417305,22;1800125,87;159431,44;543315,94;156237,41;0;7179,1;0
1207112;"S³opnice (2)";0;496524;1693632;2306368;379722;575991;0;0;0;0
1207122;"Tymbark (2)";1333878,17;1604377,9;230679,41;16900;1414032,77;846062,24;26660,25;56000;0;0
1208012;"Charsznica (2)";732027,24;1738365,61;3294027,12;3745026,23;435188;901960,94;0;0;0;0
1208022;"Go³cza (2)";529798,74;703514;1316457,99;1253495,8;1909674,66;1181657,2;0;0;4842,2;0
1208032;"Koz³ów (2)";0;295583;1274838;0;1380456,48;318480,89;0;0;0;0
1208042;"Ksi¹¿ Wielki (2)";108400;1318582;1521182,11;1025427,1;155050;1490913,99;1000;6148,05;571958,54;0
1208053;"Miechów (3)";98052,3;2439;38009,69;601728,7;0;426737,17;626,1;1146248,14;0;0
1208062;"Rac³awice (2)";458904;280448,53;1360798;303966,28;2789560,7;946939,46;0;0;0;0
1208072;"S³aboszów (2)";871637,83;44900;775037;141822,38;448650,14;410018,74;34000;0;0;0
1209013;"Dobczyce (3)";62500;111859,79;0;0;0;0;0;0;0;0
1209022;"Lubieñ (2)";0;8500;0;0;0;83399,21;0;0;135516;0
1209033;"Myœlenice (3)";3652224,77;59673075,39;38106420,82;1053173,22;61114704,47;5759358,57;13196232,3;0;12000;0
1209042;"Pcim (2)";0;0;430947,26;663185;119052;130742;214;0;0;0
1209052;"Raciechowice (2)";0;0;46500;0;0;0;0;0;0;37800
1209062;"Siepraw (2)";0;0;0;0;37000;0;0;15000;0;20000
1209073;"Su³kowice (3)";0;82934,14;69469,38;55201,77;923,33;773,33;300;250;150;0
1209082;"Tokarnia (2)";0;0;944761,56;153053;0;0;0;0;0;0
1209092;"Wiœniowa (2)";165338,96;1149542,43;9808,46;550127;0;206893,16;0;0;0;0
1210011;"Grybów (1)";0;749999,55;0;84997;4473;0;0;0;0;0
1210022;"Che³miec (2)";0;454074;1310516,05;1408637,08;501772,37;2859446,36;0;0;356442,68;0
1210032;"Gródek nad Dunajcem (2)";0;381614;830548,8;175633;532345,16;1072975,79;0;46868,95;979057;0
1210042;"Grybów (2)";0;0;239487,54;793103;229823;0;12513;0;0;0
1210052;"Kamionka Wielka (2)";0;0;0;0;0;0;0;0;0;0
1210062;"Korzenna (2)";0;2e+05;0;0;0;0;0;0;2466907,02;1956235
1210073;"Krynica-Zdrój (3)";1e+06;1650000;0;0;0;0;0;0;3671129,29;0
1210082;"£abowa (2)";2004130,98;133599,68;437708,28;294205,73;2903398,48;2309471,86;0;37300;30000;40000
1210092;"£¹cko (2)";422901;2602876,2;0;20000;50000;2439131,03;50000;50000;0;72060
1210102;"£ososina Dolna (2)";522660;176211,1;67635;612303,18;607304;4391147;475800;351500;369073,72;525462,41
1210113;"Muszyna (3)";2517900,43;1734101,46;550000;578713,18;1184970,95;5719453,34;2446975,2;33801,02;1302679,32;2916181,83
1210122;"Nawojowa (2)";268116;1600081;1906607,5;559315,67;2207,52;894334,2;2726,56;790,68;40000;312049,95
1210133;"Piwniczna-Zdrój (3)";982353,55;6794296,86;8816928,57;1707739,65;1232232,97;15000;0;20000;0;0
1210142;"Podegrodzie (2)";0;88746;3431964,83;1141123,08;950865,41;1555788,52;73319,65;104,91;1807277,84;726439
1210152;"Rytro (2)";171254,26;4171447,97;0;0;0;0;128282,51;0;0;0
1210163;"Stary S¹cz (3)";190975;1039121,37;2497231,5;255903;2041278;2695015,17;100716,2;0;0;0
1211011;"Nowy Targ (1)";0;0;0;0;60600,27;0;0;7441;857651,6;0
1211023;"Szczawnica (3)";4568711,88;780000;0;0;0;0;0;0;0;0
1211032;"Czarny Dunajec (2)";2782941,79;1880147,1;2311892,11;1191134,2;1215490,19;7045999,14;4770444,7;2122115,6;2611180,57;59562,27
1211042;"Czorsztyn (2)";310448,19;245370,38;17500;8512,92;0;0;128087;0;0;396139,95
1211052;"Jab³onka (2)";4939307,83;6337752,04;2214012,99;4772783,45;5083166,35;780802,71;909450;2000;0;0
1211062;"Kroœcienko nad Dunajcem (2)";160000;0;2e+05;1e+05;1e+05;10858,99;0;0;0;0
1211072;"Lipnica Wielka (2)";0;2060581;362012;86556,36;0;0;0;0;0;20000
1211082;"£apsze Ni¿ne (2)";0;0;0;0;2160013,65;1273826,4;0;0;0;784371,5
1211092;"Nowy Targ (2)";2997027,29;0;0;0;0;43388;0;0;0;0
1211102;"Ochotnica Dolna (2)";347080,02;1337437;127194;2183511;879788;1132406,67;0;157393,77;1453020;1263180
1211112;"Raba Wy¿na (2)";3000;0;336652,72;432584,58;213742,83;470659,05;159943,68;152520;1e+05;0
1211123;"Rabka-Zdrój (3)";0;543000;583893;36204,8;333234,1;291154,02;927282,64;0;0;545228,68
1211132;"Spytkowice (2)";0;809012,46;0;3124612,23;166249;0;0;0;0;0
1211142;"Szaflary (2)";0;0;0;0;0;150428,2;0;297697,02;245872,64;296175,29
1212011;"Bukowno (1)";0;0;0;0;0;0;0;0;0;0
1212032;"Boles³aw (2)";0;579739;0;261706,88;346567,68;1622925,07;21000;0;0;166915
1212042;"Klucze (2)";0;67726;454847,26;12351,24;327524,63;780351,49;0;0;0;171291,75
1212053;"Olkusz (3)";0;0;6350,32;0;0;0;0;14192;0;1057471,68
1212062;"Trzyci¹¿ (2)";0;468685;2452496,74;507770;1696683,36;1563281,87;0;0;545147,28;383076,92
1212073;"Wolbrom (3)";688119,16;0;0;0;0;3503856,54;0;76202;470300;775880,22
1213011;"Oœwiêcim (1)";0;0;12574,63;0;0;484399,11;0;0;0;0
1213023;"Brzeszcze (3)";0;347204;1007221,89;16749;405285,62;1719274,09;2036709,78;7401151,29;9305566,82;5401396,74
1213033;"Che³mek (3)";0;0;0;0;0;0;0;0;0;0
1213043;"Kêty (3)";78755,83;0;30000;83230;57456,46;98113,82;0;0;0;0
1213052;"Osiek (2)";0;0;151376,94;125837,36;932867,5;525107,14;0;1025722;1451541,2;0
1213062;"Oœwiêcim (2)";0;0;1470867,08;791370,74;380202,39;962449,52;0;0;0;0
1213072;"Polanka Wielka (2)";307809;27000;29250;0;0;193336;0;0;0;0
1213082;"Przeciszów (2)";257515;753657;3937;2741956,09;1000;754090,21;0;0;290659,6;97921
1213093;"Zator (3)";574175,2;86500;2174616;56710,93;1408883,54;3347464,72;178532,5;0;288234;205000
1214012;"Koniusza (2)";0;0;0;280376,49;64753,2;166955,64;239883,33;66868,51;233542,28;183671,55
1214022;"Koszyce (2)";1543298,16;3600479,63;6327920,76;2431902,36;1222885,05;464250;21004,44;0;0;
1214023;"Koszyce (3)";;;;;;;;;;0
1214032;"Nowe Brzesko (2)";0;;;;;;;;;
1214033;"Nowe Brzesko (3)";;0;0;0;0;0;0;0;0;0
1214042;"Pa³ecznica (2)";0;260706;1000;114281;460660;4505570;0;0;0;0
1214053;"Proszowice (3)";0;1667855;0;0;0;837442,19;0;0;0;0
1214062;"Radziemice (2)";0;0;0;0;0;0;0;0;0;0
1215011;"Jordanów (1)";0;0;0;0;0;0;0;0;0;0
1215021;"Sucha Beskidzka (1)";0;0;0;0;0;0;0;0;1e+05;0
1215032;"Budzów (2)";0;0;184872,3;571756;24950;550000;0;444403;0;0
1215042;"Bystra-Sidzina (2)";0;0;259061,31;0;329045,18;93043;1e+05;450000;0;0
1215052;"Jordanów (2)";0;0;3325748,51;204773,2;1230122,91;1183084,4;188386,13;0;244571,82;4457
1215063;"Maków Podhalañski (3)";0;5e+05;0;0;0;0;0;0;0;0
1215072;"Stryszawa (2)";15000;717252;885973,92;509759,9;380727,69;1465768,95;103500;1460854,53;1774240;28000
1215082;"Zawoja (2)";0;32412;0;0;0;0;0;0;0;0
1215092;"Zembrzyce (2)";0;0;0;0;526931,19;0;0;0;0;0
1216013;"Ciê¿kowice (3)";0;0;0;0;0;0;0;0;0;0
1216022;"Gromnik (2)";0;713885,18;2863497,05;252724;0;1335548,8;1219,51;-1219,51;99053,18;122195,24
1216032;"Lisia Góra (2)";0;410279,9;748568,17;38512,83;99250,82;163154,17;3960,41;1505;3328;0
1216042;"Pleœna (2)";7450;112016,04;183660;160164,48;106128,37;97735,79;66401,61;343,87;100730,47;55328,04
1216053;"Rad³ów (3)";0;0;0;0;0;0;0;0;0;0
1216063;"Ryglice (3)";377118;1723628,75;0;177981;0;0;0;813,01;120131,57;11170,69
1216072;"Rzepiennik Strzy¿ewski (2)";0;205883;0;0;0;254318,3;0;225742,19;2845,53;0
1216082;"Skrzyszów (2)";211825;1369761;701663,34;1286439,31;978332,7;2372828,66;0;0;1933010,53;4904732,06
1216092;"Tarnów (2)";670000;195788,75;0;13500;3000;123448,45;0;5000;0;566373,66
1216103;"Tuchów (3)";0;808787,48;15000;0;0;0;0;20000;0;0
1216112;"Wierzchos³awice (2)";0;93610,47;0;0;0;0;0;0;0;0
1216122;"Wietrzychowice (2)";430090;115051,87;0;106198,79;0;0;0;0;0;15486,41
1216133;"Wojnicz (3)";0;627850,63;93647,39;30256,17;85200,08;3089,51;611,39;0;0;0
1216143;"Zakliczyn (3)";69654;326636;1071001,51;791312;579499,15;3038251,63;4554,39;25643,04;50000;1055540,88
1216153;"¯abno (3)";0;2804035,22;1519126,43;592562,38;707715,86;1739129,49;13487,02;6451,34;6281,06;0
1216162;"Szerzyny (2)";1738591,82;0,63;0;0;1066361,65;122645,75;269901,64;80123;0;0
1217011;"Zakopane (1)";358803,8;0;0;376912,05;448805;0;0;0;0;0
1217022;"Bia³y Dunajec (2)";0;0;0;0;0;72016,73;0;0;0;0
1217032;"Bukowina Tatrzañska (2)";0;322429,64;223872;0;32216,99;89814,82;107442,5;0;0;0
1217042;"Koœcielisko (2)";0;0;0;0;0;0;0;0;0;0
1217052;"Poronin (2)";0;0;0;0;0;0;0;0;0;496895,4
1218013;"Andrychów (3)";0;0;0;17100;31000;21525;65040,65;0;0;0
1218022;"BrzeŸnica (2)";74255;0;0;942626,64;2282228,95;1798340,04;0;252650;0;0
1218033;"Kalwaria Zebrzydowska (3)";0;0;0;0;0;268205,4;0;0;0;0
1218042;"Lanckorona (2)";0;1564515;0;0;0;451114,36;0;0;79982,34;0
1218052;"Mucharz (2)";2517187,21;2084939,13;0;0;0;0;0;44481,2;0;0
1218062;"Spytkowice (2)";166342;104180,64;544334,84;0;1830651,73;1405779,14;0;0;0;543127,49
1218072;"Stryszów (2)";183093,11;556288,12;814838,81;528092,57;219338,92;1979130,75;87747,32;84726,75;53394,15;0
1218082;"Tomice (2)";374524;37400;775204,85;703011,34;55720;1848673,42;0;0;0;0
1218093;"Wadowice (3)";650000;457715;325352,64;234146;295063,43;998569,61;21579;0;0;0
1218102;"Wieprz (2)";0;264218;0;0;0;0;0;0;0;0
1219012;"Biskupice (2)";0;392129;0;185045,3;3e+05;2671703,28;0;0;1738671,93;148601
1219022;"Gdów (2)";136603;185000;546013;377011,18;24232,69;0;0;0;71340;0
1219032;"K³aj (2)";0;152129,22;1070501,44;891910,47;3222077,72;652062,12;14833,66;0;0;0
1219043;"Niepo³omice (3)";20871393,57;15783973,17;0;716194,04;0;0;279271,65;0;0;0
1219053;"Wieliczka (3)";94425,3;196524,7;200172,5;321155,6;2544219,29;2553270,78;2765095,31;368947,69;36492,47;3869639,72
1261011;"Kraków (1)";5207123,48;8958758,32;1265356,89;57429081,12;6150976,53;10601625,62;11428851,59;7189762,52;4695539,08;13629993,35
1262011;"Nowy S¹cz (1)";4545150;11252894,86;737605,15;0;0;0;0;0;0;0
1263011;"Tarnów (1)";0;0;0;0;0;760715,3;0;0;0;0
1401013;"Bia³obrzegi (3)";0;390000;0;435330,85;9613,34;0;0;0;0;0
1401022;"Promna (2)";0;0;0;0;0;0;0;0;0;0
1401032;"Radzanów (2)";336138,88;157567,2;0;30841,41;0;70180,57;0;0;0;0
1401042;"Stara B³otnica (2)";0;0;0;0;0;0;0;0;0;0
1401052;"Stromiec (2)";264180;39163,76;630708,11;1163055,8;76609,9;12810,97;206799,77;1077,91;1981;302,78
1401063;"Wyœmierzyce (3)";180050;213750;0;0;0;0;0;1e+05;0;0
1402011;"Ciechanów (1)";26515260,87;0;0;0;0;0;0;185542,54;0;599224,77
1402022;"Ciechanów (2)";0;0;0;820035;177681,4;0;0;0;0;0
1402033;"Glinojeck (3)";165;0;306235;0;263849,44;736670,7;0;0;0;275920,07
1402042;"Go³ymin-Oœrodek (2)";0;0;3500;147087,4;835068,6;567837;56954,87;0;0;0
1402052;"Grudusk (2)";0;0;0;0;0;0;0;111151,12;451837;0
1402062;"Ojrzeñ (2)";213509;185327;282040;350000;0;115382;0;0;0;85314,35
1402072;"Opinogóra Górna (2)";0;718797;231999,75;290888,85;1500613;1595086,73;0;0;0;435320,8
1402082;"Regimin (2)";0;0;0;25000;90052,41;1806787;0;0;0;0
1402092;"Soñsk (2)";0;262504;1432112;627504;425971;280511;240000;1580805,04;0;0
1403011;"Garwolin (1)";0;450000;150000;150000;2e+05;0;2e+05;3e+05;2e+05;210000
1403021;"£askarzew (1)";0;9000;0;0;221870,65;1500;8200;44218,57;0;101682,44
1403032;"Borowie (2)";985975,85;0;0;0;0;862283,98;352674,33;248653,33;335178,79;524147,15
1403042;"Garwolin (2)";418371;365811;187261;240288,07;287296,7;223082,44;213089,79;103664,74;584044,05;676997,07
1403052;"Górzno (2)";506862;258257,89;571839;229792;74687;25600;20200;243876,28;240907,07;59400
1403062;"£askarzew (2)";511969,92;1671399;284295;158292,41;74990,21;52287,96;23202,44;16082,52;21300;0
1403072;"Maciejowice (2)";283446;529813,48;259695;352723,59;373525,89;173213,27;261260,09;398710,46;364837,35;57886,17
1403082;"Miastków Koœcielny (2)";32000;622900;157900;141525;356175;245641;15650;60933,68;71350;218269,45
1403092;"Parysów (2)";978,55;0;0;0;0;0;0;0;0;0
1403103;"Pilawa (3)";0;0;0;0;0;667457,99;0;33515,11;0;0
1403112;"Sobolew (2)";0;0;0;0;1139194;1316339;0;0;929230,09;0
1403122;"Trojanów (2)";0;128880,43;35500;365100;219200;0;0;0;122414,56;2195,12
1403132;"Wilga (2)";7070;42546,01;101697,38;326609,48;44525,6;17707,56;75465,83;800;0;15500
1403143;"¯elechów (3)";97500;527179;1552795;359127;834901;1993223,66;53328,98;38812,37;86666,54;21138,18
1404011;"Gostynin (1)";1480953,84;0;623812,94;0;0;0;0;1768810,1;0;5000
1404022;"Gostynin (2)";26150;314665,41;394977,5;18988,7;1060;0;0;0;0;0
1404032;"Pacyna (2)";50300;100900;134549,82;1500;300;2700;146127,83;218669,82;0;300
1404042;"Sanniki (2)";12657,51;9702,93;8318;8152;249120,83;11945;217070,17;4500;;
1404043;"Sanniki (3)";;;;;;;;;0;0
1404052;"Szczawin Koœcielny (2)";0;1004316;647722;115749;255500,58;404458,76;0;0;0;0
1405011;"Milanówek (1)";0;64958,62;20000;10000;15000;0;0;91124,01;29075,68;0
1405021;"Podkowa Leœna (1)";0;469795,57;207800;0;0;0;0;152059,05;0;0
1405032;"Baranów (2)";0;277290;383900;12850;3000;301350;0;0;0;100080
1405043;"Grodzisk Mazowiecki (3)";0;0;0;0;0;0;0;0;0;0
1405052;"Jaktorów (2)";260975,2;149600;72900;29000;0;0;0;840428,26;0;0
1405062;"¯abia Wola (2)";108361,73;108361,73;150000;147360,83;330086,73;1e+05;0;22877,47;0;0
1406012;"Belsk Du¿y (2)";329276;516767;199216;123300;59610;90750;418900;67300;10500;500
1406022;"B³êdów (2)";129767,2;411952;34554;220970;257577,48;51274;21716,72;57100;0;7082,32
1406032;"Chynów (2)";0;571607;0;755355,76;323500;4951235;0;482075,4;0;0
1406042;"Goszczyn (2)";11900;12000;0;0;60000;0;23944,71;0;0;15000
1406053;"Grójec (3)";374566,59;1027707,95;1473845,32;20204,53;127217,89;58039,91;2913,61;0;138312,23;8900,86
1406062;"Jasieniec (2)";145992;753969;1117290;3000;0;0;0;9300;17066;0
1406073;"Mogielnica (3)";0;540761,28;1112103,54;262780,85;0;10000;190395;0;50000;0
1406083;"Nowe Miasto nad Pilic¹ (3)";376945;1415157;0;163611,73;-1356,28;52893,08;0;0;202195,14;0
1406092;"Pniewy (2)";0;35000;0;0;36804;1200;0;0;69200;20000
1406113;"Warka (3)";0;0;791676;172000;10000;35880;75000;291000;420000;233000
1407012;"Garbatka-Letnisko (2)";0;0;0;0;0;0;0;0;0;0
1407022;"G³owaczów (2)";104840;44000;24600;25900;47200;0;2e+05;0;65040,65;67073,17
1407032;"Gniewoszów (2)";0;0;92900;53250;43750;0;120050;15200;5655,76;11372,89
1407042;"Grabów nad Pilic¹ (2)";0;669086;0;0;962728;1930918,36;192481;96170,21;49065,03;20325,2
1407053;"Kozienice (3)";209000;52000;11500;0;25000;341266;0;233871,5;10000;287856
1407062;"Magnuszew (2)";0;185000;356777;1052851,3;344150;22615,38;25804,42;2e+05;0;0
1407072;"Sieciechów (2)";1838323,95;1615616,78;191435,54;0;0;0;0;0;0;0
1408011;"Legionowo (1)";0;0;5e+05;1415981,33;0;0;1513828,13;1e+05;0;0
1408022;"Jab³onna (2)";0;0;0;0;0;770911,44;106745,03;37032,68;0;0
1408032;"Nieporêt (2)";0;115695;0;0;1336566,2;421174,65;1039,15;0;0;0
1408043;"Serock (3)";0;5e+05;0;1249054,33;0;0;0;0;61938,66;2658,56
1408052;"Wieliszew (2)";0;0;0;0;0;0;227545;273002,65;0;0
1409012;"Chotcza (2)";11700;22500;13000;94600;85300;33532;3928;293550;11500,26;100817,09
1409022;"Ciepielów (2)";239800;125400;160500;70000;269152,23;42607;223100;11833;352084;18981
1409033;"Lipsko (3)";221572;39761,8;3198,2;0;24250;188537;19631,14;137437,98;29108,73;332,64
1409042;"Rzeczniów (2)";18719,14;13495,95;10290,27;10067,98;153620,76;70183,23;22301,84;230934,87;17349,64;14804,3
1409052;"Sienno (2)";137800;7400;21800;0;379374,59;300;26859,1;34453,61;0;0
1409062;"Solec nad Wis³¹ (2)";-1200;-2300;-650;-5200;-1000;-3200;0;0;0;0
1410012;"Huszlew (2)";0;0;0;0;180328,19;0;0;0;0;34066,08
1410023;"£osice (3)";0;0;0;0;0;0;175850;6561,9;398742,39;0
1410032;"Olszanka (2)";0;0;499900;2600;0;0;0;0;0;0
1410042;"Platerów (2)";0;0;311000;0;44711,34;147463,38;5056,7;1014447,3;202290,62;8000
1410052;"Sarnaki (2)";0;0;0;0;0;0;46600;0;263734,99;15740,64
1410062;"Stara Kornica (2)";0;0;36707,19;20301,65;86861,59;17726,25;63007,2;45532,08;18058,72;28976,81
1411011;"Maków Mazowiecki (1)";292483,16;92000;5166;698619,44;0;92730;30500;90804,11;0;6646
1411022;"Czerwonka (2)";0;0;0;0;0;0;0;16472,41;0;32897,53
1411032;"Karniewo (2)";0;0;0;0;0;0;210719;25000;134193;5600
1411042;"Krasnosielc (2)";0;0;0;4000;0;3000;0;140544,02;59845,55;110926,93
1411052;"M³ynarze (2)";0;0;0;0;0;0;0;225000;0;1e+05
1411062;"P³oniawy-Bramura (2)";0;0;0;0;0;0;0;77128,44;0;0
1411073;"Ró¿an (3)";0;0;0;0;0;0;478155,33;43270,13;0;0
1411082;"Rzewnie (2)";0;0;0;0;0;0;0;0;0;0
1411092;"Sypniewo (2)";0;0;0;0;0;0;0;175000;0;0
1411102;"Szelków (2)";0;0;0;0;0;0;0;4317,25;0;0
1412011;"Miñsk Mazowiecki (1)";0;0;0;0;1034830,77;0;0;0;0;0
1412042;"Ceg³ów (2)";0;0;156153,91;209562,07;182824,27;475420,03;111202,31;499352,82;1000;20000
1412052;"Dêbe Wielkie (2)";6000;0;0;0;0;0;0;0;0;0
1412062;"Dobre (2)";259040;2996519,18;389177;109000;1114612,53;1502273,04;9190;369277;254671;576235,13
1412073;"Halinów (3)";146249,6;572382,71;4740;4558,7;0;20000;7000;145962,33;0,27;105170
1412082;"Jakubów (2)";343458;300;235254;781724;429746,2;4077939,94;95233,51;779103,4;494592,17;341368,18
1412093;"Ka³uszyn (3)";265958,85;72000;179845,35;5e+05;0;37919,42;1510066;271500;1011409,46;69974,13
1412102;"Latowicz (2)";359450;59300;172350;126200;8100;0;0;0;0;0
1412112;"Miñsk Mazowiecki (2)";67710;2000;3871538;174374,03;424165,28;2236376,64;0;268140;110280;94930
1412122;"Mrozy (2)";0;48772,66;11667,1;3100;;;;;;
1412123;"Mrozy (3)";;;;;175265,28;100062,63;8203,95;52342,18;270799,71;424554,02
1412132;"Siennica (2)";0;180008,36;0;92805,68;127438,91;24227,62;25609,57;202065,72;392032,06;28398,1
1412142;"Stanis³awów (2)";54445,46;12062,84;150709,52;591381,34;101567,47;9400;140810,47;27618,74;1565,78;113433,51
1412151;"Sulejówek (1)";299599,1;64918,9;4125,27;3296,3;1250;1775,61;2849,59;610;915;305
1413011;"M³awa (1)";197434,5;182772,44;0;190000;0;0;0;0;0;0
1413022;"Dzierzgowo (2)";0;0;0;0;0;527288,81;0;0;0;0
1413032;"Lipowiec Koœcielny (2)";0;0;0;0;0;0;0;0;0;22392
1413042;"Radzanów (2)";0;0;0;0;0;0;0;0;0;0
1413052;"Strzegowo (2)";25000;0;0;0;235741,84;0;0;52140;674249,1;188498,08
1413062;"Stupsk (2)";337821;0;0;324157;0;0;0;16054,22;0;0
1413072;"Szreñsk (2)";153466,77;0;7475,93;13047;67562;0;0;0;0;0
1413082;"Szyd³owo (2)";0;0;0;0;0;0;0;0;604582,27;0
1413092;"Wieczfnia Koœcielna (2)";406191;1677017;299098;776994;338970;2071578;0;9380,88;0;0
1413102;"Wiœniewo (2)";453748;162937;197272;819847;1758310;0;0;34727,5;0;0
1414011;"Nowy Dwór Mazowiecki (1)";1059749,34;0;2e+05;306222,01;19945,58;0;150000;60973,48;0;0
1414022;"Czosnów (2)";742064,37;437753,7;264395;69768,58;296680;155091,9;155980;0;0;0
1414032;"Leoncin (2)";0;0;0;0;40000;30000;0;0;0;0
1414043;"Nasielsk (3)";0;0;0;0;0;0;0;0;0;0
1414052;"Pomiechówek (2)";433990;65000;1500000;2222245,44;1793990,66;0;0;1e+05;0;0
1414063;"Zakroczym (3)";282021;0;0;0;0;0;0;150000;0;11530
1415012;"Baranowo (2)";477686;1200740;1372965;0;0;0;0;120081,34;86594,32;27348,79
1415022;"Czarnia (2)";25000;456136;510947;599557,18;618189;520021;6400;0;156800;18600
1415032;"Czerwin (2)";0;0;0;0;0;0;0;0;0;0
1415042;"Goworowo (2)";0;0;0;0;0;0;0;0;0;0
1415052;"Kadzid³o (2)";0;252778;0;0;2000;0;0;0;0;15000
1415062;"Lelis (2)";289008;0;0;0;12000;30000;0;0;0;0
1415072;"£yse (2)";0;190000;1330;778614,62;0;158600;0;0;0;0
1415083;"Myszyniec (3)";0;395295;489377;1145338,02;743856,43;623538,86;76402,6;205182,14;6500;7134,89
1415092;"Olszewo-Borki (2)";539854,4;666899,64;434296,39;1555019;11950;3000;58730,56;26286;6141,76;721905,92
1415102;"Rzekuñ (2)";0;0;0;0;1207909,99;1930703;0;0;0;0
1415112;"Troszyn (2)";0;0;0;0;0;0;0;0;0;16260,16
1416011;"Ostrów Mazowiecka (1)";0;0;0;0;0;0;84269,2;145198,75;0;0
1416022;"Andrzejewo (2)";311246;0;0;0;0;0;0;6500;0;0
1416032;"Boguty-Pianki (2)";20643;230390;0;0;0;0;0;0;0;0
1416043;"Brok (3)";478410;551746;0;188563,87;888526;0;0;63446,28;0;0
1416052;"Ma³kinia Górna (2)";0;0;0;0;0;0;0;0;0;0
1416062;"Nur (2)";0;0;0;0;0;0;0;0;0;0
1416072;"Ostrów Mazowiecka (2)";69444,46;73669,42;13249,85;4821,34;2081,67;648,47;0;38164,19;1303660,67;336455,65
1416082;"Stary Lubotyñ (2)";0;785832,83;755066,89;785622,33;0;0;0;0;0;0
1416092;"Szulborze Wielkie (2)";0;1459162;0;0;40000;0;0;0;0;0
1416102;"W¹sewo (2)";0;0;9300;0;14800;1000;174546;11078,49;1500;0
1416112;"Zarêby Koœcielne (2)";415096,12;0;0;0;0;0;0;0;0;0
1417011;"Józefów (1)";0;0;0;0;0;0;0;0;0;0
1417021;"Otwock (1)";20298462,31;0;0;180049,41;6778454,76;0;0;0;0;0
